ticket_id,subscriber_id,ticket_date,ticket_channel,ticket_category,priority,status,resolution_date,sla_target_hours,assigned_team
TIC_967,SUB_00105,2025-12-27,Call Center,Network Issue,Low,Resolved,1767024000000000000,72,Tier 3
TIC_968,SUB_03580,2025-10-25,Call Center,Billing Query,Medium,Resolved,1761606000000000000,24,Tier 1
TIC_969,SUB_04141,2025-09-27,App,Billing Query,Low,Resolved,1758978000000000000,48,Tier 1
TIC_970,SUB_01897,2025-12-27,Online Chat,Plan Change,Medium,Open,,48,Field Ops
TIC_971,SUB_03699,2025-09-10,Online Chat,Billing Query,High,Resolved,1757610000000000000,48,Tier 1
TIC_972,SUB_03440,2025-12-16,Call Center,Technical Support,Low,In Progress,,48,Tier 2
TIC_973,SUB_01623,2025-10-02,Call Center,Technical Support,Medium,Escalated,,72,Tier 3
TIC_974,SUB_01601,2025-12-20,App,Plan Change,Critical,Escalated,,72,Field Ops
TIC_975,SUB_03027,2025-10-28,Call Center,Billing Query,Medium,Resolved,1761865200000000000,48,Tier 2
TIC_976,SUB_04893,2025-10-27,Call Center,Complaint,Low,In Progress,,48,Tier 3
TIC_977,SUB_03671,2025-10-21,Online Chat,Complaint,Critical,Escalated,,48,Field Ops
TIC_978,SUB_02568,2025-11-19,Retail Store,Complaint,Medium,Resolved,1763848800000000000,72,Tier 1
TIC_979,SUB_02393,2025-09-25,App,Network Issue,Medium,Resolved,1758927600000000000,72,Tier 3
TIC_980,SUB_00780,2025-09-14,App,Complaint,Medium,Resolved,1758135600000000000,24,Tier 3
TIC_981,SUB_03588,2025-12-07,App,Billing Query,High,Resolved,1765263600000000000,48,Tier 3
TIC_982,SUB_04967,2025-09-25,App,Plan Change,Low,Resolved,1758902400000000000,24,Field Ops
TIC_983,SUB_02274,2025-11-16,App,Plan Change,Low,Escalated,,48,Tier 3
TIC_984,SUB_03260,2025-09-11,Call Center,Complaint,Low,In Progress,,24,Tier 2
TIC_985,SUB_01385,2025-12-31,Call Center,Network Issue,Low,Resolved,1767430800000000000,72,Tier 3
TIC_986,SUB_04193,2025-10-15,Online Chat,Billing Query,High,Resolved,1760706000000000000,72,Tier 3
TIC_987,SUB_00269,2025-11-30,Call Center,Billing Query,Medium,In Progress,,72,Field Ops
TIC_988,SUB_02462,2025-11-01,Online Chat,Complaint,Medium,Resolved,1762243200000000000,48,Field Ops
TIC_989,SUB_01274,2025-12-03,App,Network Issue,Low,Resolved,1764889200000000000,48,Tier 3
TIC_990,SUB_02836,2025-11-14,App,Network Issue,Critical,Open,,72,Field Ops
TIC_991,SUB_04287,2025-10-10,Call Center,Billing Query,Low,Resolved,1760202000000000000,72,Tier 3
TIC_992,SUB_00373,2025-09-29,Call Center,Network Issue,Medium,Resolved,1759237200000000000,72,Tier 1
TIC_993,SUB_00383,2025-12-09,App,Complaint,Medium,Resolved,1765267200000000000,72,Tier 2
TIC_994,SUB_02079,2025-10-24,App,Plan Change,Medium,Resolved,1761296400000000000,24,Tier 3
TIC_995,SUB_03020,2025-10-06,Call Center,Plan Change,Low,Escalated,,48,Field Ops
TIC_996,SUB_04649,2025-09-24,Call Center,Network Issue,Low,Resolved,1758920400000000000,72,Tier 1
TIC_997,SUB_01566,2025-11-09,App,Plan Change,Medium,Resolved,1762790400000000000,24,Tier 2
TIC_998,SUB_03180,2025-09-06,Call Center,Plan Change,Medium,Resolved,1757401200000000000,72,Tier 2
TIC_999,SUB_01232,2025-10-22,App,Complaint,Low,Resolved,1761181200000000000,72,Tier 2
TIC_1000,SUB_01376,2025-09-28,Call Center,Billing Query,High,Escalated,,48,Tier 2
TIC_1001,SUB_03428,2025-10-15,App,Complaint,Low,Resolved,1760551200000000000,24,Field Ops
TIC_1002,SUB_00594,2025-10-02,Call Center,Network Issue,Medium,Escalated,,48,Tier 1
TIC_1003,SUB_02253,2025-09-09,Retail Store,Network Issue,Low,Resolved,1757689200000000000,72,Field Ops
TIC_1004,SUB_04670,2025-09-19,Online Chat,Billing Query,Medium,Resolved,1758362400000000000,24,Tier 2
TIC_1005,SUB_02979,2025-10-06,Online Chat,Plan Change,Low,Resolved,1759896000000000000,24,Tier 1
TIC_1006,SUB_00155,2025-09-15,Call Center,Network Issue,High,Escalated,,48,Field Ops
TIC_1007,SUB_03834,2025-12-06,Online Chat,Billing Query,Low,Resolved,1765166400000000000,24,Tier 3
TIC_1008,SUB_01533,2025-10-22,Call Center,Billing Query,Low,Resolved,1761310800000000000,72,Field Ops
TIC_1009,SUB_01738,2025-12-11,Call Center,Complaint,Medium,Resolved,1765753200000000000,48,Tier 1
TIC_1010,SUB_04167,2025-10-05,Online Chat,Billing Query,Low,Resolved,1759935600000000000,48,Field Ops
TIC_1011,SUB_03138,2025-10-12,Call Center,Complaint,Medium,Escalated,,24,Tier 2
TIC_1012,SUB_01067,2025-11-02,App,Technical Support,High,Resolved,1762196400000000000,24,Field Ops
TIC_1013,SUB_02617,2025-11-07,Online Chat,Network Issue,Medium,Resolved,1762736400000000000,72,Tier 2
TIC_1014,SUB_00234,2025-09-16,Call Center,Plan Change,Low,Resolved,1758315600000000000,48,Field Ops
TIC_1015,SUB_02906,2025-10-20,App,Network Issue,High,Escalated,,24,Tier 2
TIC_1016,SUB_01510,2025-10-14,Online Chat,Network Issue,Medium,Resolved,1760698800000000000,24,Field Ops
TIC_1017,SUB_00404,2025-09-12,Call Center,Plan Change,Critical,Resolved,1757926800000000000,48,Tier 2
TIC_1018,SUB_03059,2025-10-25,Call Center,Plan Change,High,Resolved,1761465600000000000,48,Tier 1
TIC_1019,SUB_03292,2025-10-05,Online Chat,Complaint,High,Resolved,1759716000000000000,48,Tier 2
TIC_1020,SUB_00894,2025-09-28,App,Plan Change,Low,Resolved,1759298400000000000,48,Tier 2
TIC_1021,SUB_00569,2025-12-20,Call Center,Complaint,Medium,Open,,24,Tier 1
TIC_1022,SUB_02404,2025-09-15,App,Complaint,High,Resolved,1758182400000000000,48,Tier 2
TIC_1023,SUB_03944,2025-12-24,Call Center,Complaint,High,Resolved,1766800800000000000,48,Field Ops
TIC_1024,SUB_01375,2025-12-15,Call Center,Billing Query,Medium,Escalated,,72,Tier 1
TIC_1025,SUB_01032,2025-09-10,Online Chat,Network Issue,Critical,Resolved,1757728800000000000,24,Tier 1
TIC_1026,SUB_00816,2025-11-19,Online Chat,Network Issue,High,Resolved,1763802000000000000,48,Field Ops
TIC_1027,SUB_02234,2025-12-23,Retail Store,Billing Query,Medium,Resolved,1766782800000000000,24,Field Ops
TIC_1028,SUB_00704,2025-12-15,Call Center,Plan Change,Low,In Progress,,48,Tier 2
TIC_1029,SUB_03143,2025-12-16,App,Complaint,Low,Resolved,1766124000000000000,72,Tier 1
TIC_1030,SUB_03001,2025-11-11,Call Center,Billing Query,Low,Resolved,1763096400000000000,48,Tier 3
TIC_1031,SUB_03507,2025-11-27,App,Complaint,Medium,Resolved,1764237600000000000,48,Field Ops
TIC_1032,SUB_00491,2025-11-10,App,Technical Support,Medium,In Progress,,72,Tier 3
TIC_1033,SUB_00552,2025-10-16,Call Center,Network Issue,Low,Resolved,1760637600000000000,72,Tier 1
TIC_1034,SUB_02751,2025-12-20,App,Network Issue,Low,Resolved,1766206800000000000,48,Tier 2
TIC_1035,SUB_02059,2025-09-08,App,Network Issue,High,Resolved,1757473200000000000,48,Tier 1
TIC_1036,SUB_03130,2025-09-29,App,Complaint,Medium,Resolved,1759312800000000000,24,Field Ops
TIC_1037,SUB_01401,2025-10-26,App,Plan Change,Medium,Escalated,,48,Field Ops
TIC_1038,SUB_00716,2025-10-24,App,Network Issue,Low,Resolved,1761519600000000000,72,Tier 1
TIC_1039,SUB_04202,2025-09-22,App,Network Issue,Medium,In Progress,,48,Tier 2
TIC_1040,SUB_01642,2025-12-19,Call Center,Complaint,High,Resolved,1766289600000000000,72,Tier 1
TIC_1041,SUB_02862,2025-09-04,App,Plan Change,High,Escalated,,24,Tier 1
TIC_1042,SUB_02572,2025-12-19,Call Center,Network Issue,High,Resolved,1766116800000000000,24,Field Ops
TIC_1043,SUB_01642,2025-12-04,App,Complaint,High,Resolved,1765008000000000000,72,Tier 1
TIC_1044,SUB_02989,2025-11-15,App,Network Issue,Low,Resolved,1763200800000000000,24,Field Ops
TIC_1045,SUB_04822,2025-11-18,Online Chat,Billing Query,Critical,Resolved,1763578800000000000,24,Tier 2
TIC_1046,SUB_00212,2025-10-30,App,Billing Query,Medium,Open,,24,Tier 2
TIC_1047,SUB_03983,2025-10-24,App,Network Issue,High,Resolved,1761397200000000000,48,Tier 2
TIC_1048,SUB_02207,2025-12-12,Call Center,Complaint,Low,Open,,48,Tier 3
TIC_1049,SUB_00020,2025-10-01,App,Complaint,Medium,Resolved,1759503600000000000,24,Tier 1
TIC_1050,SUB_04738,2025-11-26,Retail Store,Complaint,Low,Resolved,1764334800000000000,48,Tier 1
TIC_1051,SUB_04358,2025-11-17,Call Center,Plan Change,Critical,Resolved,1763416800000000000,24,Field Ops
TIC_1052,SUB_03456,2025-09-11,Call Center,Technical Support,Low,Resolved,1757732400000000000,72,Tier 2
TIC_1053,SUB_02017,2025-10-11,App,Complaint,Medium,Resolved,1760360400000000000,48,Tier 1
TIC_1054,SUB_02007,2025-11-05,Call Center,Complaint,Low,In Progress,,48,Tier 2
TIC_1055,SUB_03417,2025-10-06,Online Chat,Network Issue,Medium,Open,,48,Tier 2
TIC_1056,SUB_01126,2025-10-02,Online Chat,Complaint,Low,In Progress,,72,Tier 3
TIC_1057,SUB_01061,2025-12-30,Call Center,Technical Support,Low,Resolved,1767247200000000000,24,Field Ops
TIC_1058,SUB_04579,2025-11-20,App,Network Issue,Medium,Resolved,1763888400000000000,72,Tier 1
TIC_1059,SUB_04730,2025-09-19,Online Chat,Complaint,Medium,Resolved,1758542400000000000,48,Tier 1
TIC_1060,SUB_02247,2025-11-12,Online Chat,Technical Support,Low,Escalated,,48,Field Ops
TIC_1061,SUB_01851,2025-12-01,App,Network Issue,Medium,Escalated,,72,Tier 1
TIC_1062,SUB_04223,2025-10-11,Online Chat,Plan Change,Low,Resolved,1760410800000000000,48,Field Ops
TIC_1063,SUB_02060,2025-09-07,App,Plan Change,Medium,In Progress,,72,Field Ops
TIC_1064,SUB_04596,2025-11-14,Call Center,Network Issue,Low,In Progress,,24,Tier 3
TIC_1065,SUB_01744,2025-09-12,Online Chat,Technical Support,High,Resolved,1757890800000000000,24,Tier 1
TIC_1066,SUB_04768,2025-10-06,Online Chat,Technical Support,Medium,Resolved,1759824000000000000,24,Tier 3
TIC_1067,SUB_04158,2025-10-13,Call Center,Billing Query,Medium,Resolved,1760493600000000000,24,Tier 1
TIC_1068,SUB_00016,2025-12-06,Online Chat,Billing Query,Medium,Escalated,,72,Field Ops
TIC_1069,SUB_01780,2025-12-07,App,Complaint,Low,Resolved,1765087200000000000,48,Tier 3
TIC_1070,SUB_00945,2025-09-22,Call Center,Billing Query,Low,Resolved,1758621600000000000,48,Field Ops
TIC_1071,SUB_02752,2025-11-27,Call Center,Network Issue,Low,Resolved,1764478800000000000,48,Tier 3
TIC_1072,SUB_04394,2025-09-12,Call Center,Technical Support,Medium,Resolved,1757689200000000000,48,Field Ops
TIC_1073,SUB_04184,2025-10-07,App,Technical Support,Medium,Resolved,1760047200000000000,72,Field Ops
TIC_1074,SUB_00078,2025-10-20,App,Network Issue,Medium,Open,,72,Tier 2
TIC_1075,SUB_00236,2025-11-28,Retail Store,Plan Change,High,Resolved,1764331200000000000,72,Tier 1
TIC_1076,SUB_03684,2025-11-17,Retail Store,Billing Query,Low,In Progress,,48,Tier 2
TIC_1077,SUB_00602,2025-12-09,Call Center,Network Issue,Medium,Resolved,1765299600000000000,24,Tier 2
TIC_1078,SUB_03098,2025-09-17,Call Center,Complaint,High,In Progress,,24,Field Ops
TIC_1079,SUB_02138,2025-10-02,Retail Store,Plan Change,Medium,Resolved,1759435200000000000,24,Tier 1
TIC_1080,SUB_03424,2025-10-19,Call Center,Network Issue,High,In Progress,,24,Field Ops
TIC_1081,SUB_01704,2025-12-16,Retail Store,Billing Query,Medium,Resolved,1766163600000000000,48,Field Ops
TIC_1082,SUB_01108,2025-12-28,App,Plan Change,High,Resolved,1766966400000000000,72,Tier 2
TIC_1083,SUB_01392,2025-11-08,Call Center,Complaint,Low,Open,,48,Field Ops
TIC_1084,SUB_04010,2025-09-28,App,Plan Change,Medium,Resolved,1759071600000000000,72,Tier 1
TIC_1085,SUB_00574,2025-10-25,Online Chat,Technical Support,High,Resolved,1761573600000000000,72,Tier 1
TIC_1086,SUB_00349,2025-09-12,Online Chat,Network Issue,Medium,Open,,72,Field Ops
TIC_1087,SUB_01975,2025-09-09,Call Center,Plan Change,Low,Resolved,1757667600000000000,24,Tier 2
TIC_1088,SUB_01051,2025-11-09,Call Center,Network Issue,Low,In Progress,,24,Field Ops
TIC_1089,SUB_02645,2025-12-18,Call Center,Network Issue,High,Resolved,1766178000000000000,24,Field Ops
TIC_1090,SUB_04583,2025-10-13,App,Network Issue,Low,In Progress,,72,Tier 2
TIC_1091,SUB_01509,2025-09-12,App,Technical Support,Medium,In Progress,,72,Tier 2
TIC_1092,SUB_03360,2025-10-10,Online Chat,Plan Change,High,Escalated,,72,Tier 1
TIC_1093,SUB_04265,2025-12-29,Call Center,Technical Support,High,Resolved,1767013200000000000,24,Tier 2
TIC_1094,SUB_04477,2025-11-20,Online Chat,Billing Query,Medium,Resolved,1763672400000000000,24,Tier 3
TIC_1095,SUB_02328,2025-09-13,App,Plan Change,Medium,Resolved,1757746800000000000,72,Tier 3
TIC_1096,SUB_01818,2025-10-26,Call Center,Plan Change,Low,Escalated,,48,Field Ops
TIC_1097,SUB_01717,2025-11-12,App,Technical Support,High,Resolved,1763020800000000000,72,Tier 2
TIC_1098,SUB_01633,2025-12-12,Call Center,Plan Change,Low,Resolved,1765782000000000000,24,Field Ops
TIC_1099,SUB_00443,2025-11-07,Call Center,Technical Support,Low,Resolved,1762736400000000000,24,Tier 1
TIC_1100,SUB_03125,2025-10-27,Online Chat,Network Issue,Low,Escalated,,48,Tier 2
TIC_1101,SUB_04929,2025-10-09,App,Billing Query,High,Resolved,1760310000000000000,24,Tier 1
TIC_1102,SUB_00596,2025-11-09,Call Center,Network Issue,Medium,Resolved,1762790400000000000,72,Field Ops
TIC_1103,SUB_00725,2025-12-06,App,Complaint,High,Resolved,1765177200000000000,72,Tier 2
TIC_1104,SUB_04335,2025-12-13,Online Chat,Complaint,Low,Resolved,1765663200000000000,72,Tier 1
TIC_1105,SUB_02669,2025-09-06,Call Center,Network Issue,Low,Resolved,1757275200000000000,24,Field Ops
TIC_1106,SUB_01962,2025-10-30,App,Technical Support,Low,Resolved,1762041600000000000,24,Field Ops
TIC_1107,SUB_03366,2025-09-06,Call Center,Complaint,Low,Resolved,1757142000000000000,24,Tier 1
TIC_1108,SUB_01952,2025-09-09,Call Center,Complaint,Low,Open,,72,Field Ops
TIC_1109,SUB_04630,2025-11-29,App,Technical Support,Low,Resolved,1764482400000000000,72,Tier 3
TIC_1110,SUB_01276,2025-09-12,Call Center,Plan Change,Medium,Resolved,1757768400000000000,72,Tier 2
TIC_1111,SUB_02493,2025-09-25,Online Chat,Technical Support,Low,Open,,24,Field Ops
TIC_1112,SUB_01753,2025-12-04,App,Billing Query,Medium,Resolved,1764986400000000000,72,Tier 1
TIC_1113,SUB_03871,2025-11-14,Online Chat,Plan Change,Low,Resolved,1763143200000000000,48,Tier 3
TIC_1114,SUB_02025,2025-11-09,Online Chat,Plan Change,Low,Resolved,1762732800000000000,24,Field Ops
TIC_1115,SUB_03823,2025-11-06,Call Center,Billing Query,Low,In Progress,,72,Tier 2
TIC_1116,SUB_00761,2025-11-13,Call Center,Network Issue,Medium,Open,,48,Field Ops
TIC_1117,SUB_02675,2025-10-15,Call Center,Plan Change,Low,Resolved,1760547600000000000,48,Tier 3
TIC_1118,SUB_04065,2025-10-30,Call Center,Plan Change,High,Resolved,1761879600000000000,24,Tier 2
TIC_1119,SUB_03899,2025-09-05,Call Center,Network Issue,Critical,Escalated,,48,Tier 2
TIC_1120,SUB_02712,2025-12-18,App,Billing Query,Medium,Resolved,1766080800000000000,48,Tier 3
TIC_1121,SUB_04854,2025-09-08,Call Center,Plan Change,Low,Open,,72,Field Ops
TIC_1122,SUB_04701,2025-12-03,Call Center,Network Issue,Low,Resolved,1765047600000000000,24,Field Ops
TIC_1123,SUB_04752,2025-11-09,Retail Store,Billing Query,Low,Resolved,1762988400000000000,48,Tier 2
TIC_1124,SUB_02848,2025-12-06,App,Billing Query,Medium,Open,,24,Tier 3
TIC_1125,SUB_00620,2025-11-29,Call Center,Complaint,Medium,Resolved,1764698400000000000,24,Tier 1
TIC_1126,SUB_02277,2025-10-24,App,Plan Change,Medium,Resolved,1761300000000000000,24,Tier 3
TIC_1127,SUB_00272,2025-09-17,Call Center,Plan Change,Medium,Escalated,,24,Field Ops
TIC_1128,SUB_01579,2025-10-27,App,Network Issue,Low,Resolved,1761746400000000000,24,Tier 1
TIC_1129,SUB_04917,2025-10-20,Online Chat,Network Issue,Medium,In Progress,,48,Field Ops
TIC_1130,SUB_01441,2025-12-13,Call Center,Complaint,Medium,Resolved,1765713600000000000,24,Tier 3
TIC_1131,SUB_01653,2025-10-02,App,Network Issue,Medium,Resolved,1759636800000000000,24,Tier 1
TIC_1132,SUB_00033,2025-11-03,App,Complaint,Low,Escalated,,72,Tier 3
TIC_1133,SUB_02296,2025-10-02,Online Chat,Technical Support,Medium,In Progress,,24,Tier 3
TIC_1134,SUB_01714,2025-10-03,Online Chat,Complaint,Medium,Resolved,1759669200000000000,48,Tier 1
TIC_1135,SUB_00416,2025-09-22,Retail Store,Technical Support,Low,Resolved,1758740400000000000,24,Tier 3
TIC_1136,SUB_04398,2025-09-22,Call Center,Complaint,Medium,Resolved,1758614400000000000,72,Tier 1
TIC_1137,SUB_01180,2025-10-15,App,Technical Support,Low,Resolved,1760749200000000000,24,Tier 2
TIC_1138,SUB_01203,2025-12-29,Retail Store,Plan Change,Low,Resolved,1766991600000000000,48,Tier 1
TIC_1139,SUB_04337,2025-11-04,App,Complaint,Medium,Open,,72,Tier 3
TIC_1140,SUB_00742,2025-12-11,Online Chat,Billing Query,Medium,Resolved,1765598400000000000,48,Tier 3
TIC_1141,SUB_03354,2025-11-16,Call Center,Complaint,Low,Resolved,1763416800000000000,72,Tier 2
TIC_1142,SUB_02623,2025-09-22,Online Chat,Network Issue,Medium,Open,,24,Tier 2
TIC_1143,SUB_02351,2025-11-22,Call Center,Plan Change,High,Resolved,1763848800000000000,48,Tier 2
TIC_1144,SUB_04431,2025-10-21,App,Plan Change,Low,Resolved,1761210000000000000,24,Tier 2
TIC_1145,SUB_02658,2025-10-23,Online Chat,Network Issue,Low,Escalated,,24,Tier 2
TIC_1146,SUB_03393,2025-10-27,Online Chat,Network Issue,High,Resolved,1761688800000000000,24,Tier 3
TIC_1147,SUB_00403,2025-11-05,App,Technical Support,Low,In Progress,,24,Field Ops
TIC_1148,SUB_02897,2025-12-26,App,Plan Change,Low,Resolved,1766743200000000000,72,Field Ops
TIC_1149,SUB_02168,2025-09-04,Call Center,Technical Support,Medium,Resolved,1756998000000000000,72,Tier 1
TIC_1150,SUB_01511,2025-11-03,Call Center,Plan Change,High,Resolved,1762192800000000000,24,Tier 3
TIC_1151,SUB_01998,2025-11-23,App,Billing Query,Low,Escalated,,48,Tier 2
TIC_1152,SUB_04043,2025-10-18,Online Chat,Plan Change,High,In Progress,,48,Field Ops
TIC_1153,SUB_00720,2025-10-24,Online Chat,Plan Change,Low,Resolved,1761541200000000000,48,Field Ops
TIC_1154,SUB_02102,2025-10-19,Call Center,Billing Query,Medium,Open,,48,Tier 3
TIC_1155,SUB_03934,2025-11-10,Online Chat,Billing Query,Medium,Escalated,,72,Tier 1
TIC_1156,SUB_00231,2025-09-12,App,Billing Query,Low,In Progress,,72,Field Ops
TIC_1157,SUB_00731,2025-09-20,App,Billing Query,High,Open,,24,Tier 2
TIC_1158,SUB_04273,2025-11-24,Call Center,Complaint,Low,Resolved,1763956800000000000,48,Field Ops
TIC_1159,SUB_02104,2025-10-22,Retail Store,Complaint,High,Resolved,1761318000000000000,24,Tier 1
TIC_1160,SUB_01452,2025-09-23,Call Center,Plan Change,High,Resolved,1758643200000000000,72,Tier 3
TIC_1161,SUB_02028,2025-09-12,Call Center,Complaint,High,Resolved,1757952000000000000,48,Tier 1
TIC_1162,SUB_03405,2025-10-11,Online Chat,Billing Query,Low,Open,,48,Field Ops
TIC_1163,SUB_01047,2025-10-19,Call Center,Billing Query,Low,In Progress,,48,Tier 2
TIC_1164,SUB_04394,2025-11-05,Call Center,Complaint,Medium,Resolved,1762315200000000000,72,Field Ops
TIC_1165,SUB_01014,2025-12-25,Retail Store,Complaint,Low,Resolved,1766808000000000000,24,Tier 2
TIC_1166,SUB_01963,2025-11-26,Retail Store,Complaint,Medium,Resolved,1764180000000000000,72,Tier 3
TIC_1167,SUB_03796,2025-09-28,Online Chat,Complaint,Low,In Progress,,48,Field Ops
TIC_1168,SUB_02648,2025-11-12,Call Center,Network Issue,Low,Escalated,,24,Tier 3
TIC_1169,SUB_04320,2025-10-21,App,Network Issue,High,Resolved,1761087600000000000,24,Tier 1
TIC_1170,SUB_03354,2025-11-22,Call Center,Plan Change,Low,Resolved,1764108000000000000,48,Field Ops
TIC_1171,SUB_04098,2025-10-19,Call Center,Complaint,Low,Resolved,1760972400000000000,24,Field Ops
TIC_1172,SUB_00387,2025-11-22,Retail Store,Network Issue,High,Resolved,1763989200000000000,72,Field Ops
TIC_1173,SUB_03044,2025-11-11,Call Center,Network Issue,High,Open,,24,Field Ops
TIC_1174,SUB_03995,2025-10-01,Call Center,Plan Change,Low,Resolved,1759399200000000000,72,Field Ops
TIC_1175,SUB_02830,2025-10-03,App,Network Issue,Low,Resolved,1759712400000000000,48,Tier 1
TIC_1176,SUB_01513,2025-12-12,Online Chat,Complaint,Medium,Resolved,1765627200000000000,24,Tier 1
TIC_1177,SUB_03446,2025-12-30,Call Center,Plan Change,Medium,Resolved,1767294000000000000,24,Field Ops
TIC_1178,SUB_04774,2025-09-13,Retail Store,Plan Change,High,Open,,24,Tier 1
TIC_1179,SUB_04939,2025-10-06,App,Plan Change,Low,Resolved,1759795200000000000,48,Tier 3
TIC_1180,SUB_00050,2025-12-09,Call Center,Billing Query,Low,In Progress,,48,Tier 2
TIC_1181,SUB_01901,2025-10-12,Call Center,Network Issue,High,In Progress,,48,Field Ops
TIC_1182,SUB_02310,2025-11-21,App,Plan Change,Medium,Resolved,1763784000000000000,72,Tier 1
TIC_1183,SUB_03383,2025-11-05,Call Center,Network Issue,Medium,In Progress,,24,Field Ops
TIC_1184,SUB_01962,2025-12-11,Call Center,Billing Query,Low,Escalated,,72,Tier 1
TIC_1185,SUB_01939,2025-11-23,Call Center,Billing Query,Medium,Resolved,1764183600000000000,24,Tier 2
TIC_1186,SUB_02607,2025-12-06,Call Center,Plan Change,Low,Resolved,1765018800000000000,48,Tier 1
TIC_1187,SUB_01782,2025-09-28,Retail Store,Plan Change,High,Resolved,1759309200000000000,48,Field Ops
TIC_1188,SUB_00813,2025-10-21,Retail Store,Complaint,Medium,Resolved,1761087600000000000,48,Tier 1
TIC_1189,SUB_04687,2025-11-11,Online Chat,Plan Change,Medium,Resolved,1762948800000000000,48,Tier 3
TIC_1190,SUB_01579,2025-10-22,App,Technical Support,Low,Escalated,,72,Tier 2
TIC_1191,SUB_01292,2025-12-11,App,Network Issue,Medium,Resolved,1765558800000000000,72,Tier 2
