bill_id,subscriber_id,billing_month,bill_amount,payment_status,payment_date,credit_adjustment,adjustment_reason
BILL_1609,SUB_00537,2025-12-01,95.65127566538129,Partial,2026-01-13,0,
BILL_1610,SUB_00537,2026-01-01,99.78370295436355,Pending,2026-01-04,0,Service Issue
BILL_1611,SUB_00538,2025-11-01,151.94327154187252,Overdue,2026-01-08,0,Promo
BILL_1612,SUB_00538,2025-12-01,128.28582834471217,Partial,2026-01-12,50,
BILL_1613,SUB_00538,2026-01-01,150.63918445706878,Paid,2026-01-12,0,
BILL_1614,SUB_00539,2025-11-01,374.1602488732485,Paid,2026-01-13,0,Promo
BILL_1615,SUB_00539,2025-12-01,364.18400476700845,Paid,2026-01-06,0,Promo
BILL_1616,SUB_00539,2026-01-01,357.4213088531862,Overdue,2026-01-11,10,Promo
BILL_1617,SUB_00540,2025-11-01,367.6531571210555,Partial,2026-01-13,50,Service Issue
BILL_1618,SUB_00540,2025-12-01,343.72470292791337,Paid,2026-01-15,0,Service Issue
BILL_1619,SUB_00540,2026-01-01,250.50429665591767,Overdue,2026-01-02,50,Billing Error
BILL_1620,SUB_00541,2025-11-01,269.71629237046,Overdue,2026-01-15,50,
BILL_1621,SUB_00541,2025-12-01,253.12009423107258,Paid,2026-01-08,0,Billing Error
BILL_1622,SUB_00541,2026-01-01,196.00473395822812,Paid,2026-01-11,10,Service Issue
BILL_1623,SUB_00542,2025-11-01,98.00315951941417,Overdue,2026-01-13,0,
BILL_1624,SUB_00542,2025-12-01,108.9467612207262,Paid,2026-01-07,0,
BILL_1625,SUB_00542,2026-01-01,123.86136818513413,Paid,2026-01-17,50,Billing Error
BILL_1626,SUB_00543,2025-11-01,435.3933690744713,Paid,2026-01-11,0,Service Issue
BILL_1627,SUB_00543,2025-12-01,378.7014608248303,Overdue,2026-01-13,0,Service Issue
BILL_1628,SUB_00543,2026-01-01,406.9603164485943,Paid,2026-01-11,10,Billing Error
BILL_1629,SUB_00544,2025-11-01,411.4115689627548,Partial,2026-01-11,0,Promo
BILL_1630,SUB_00544,2025-12-01,381.4076354410132,Paid,2026-01-12,0,Promo
BILL_1631,SUB_00544,2026-01-01,468.15650694139947,Paid,2026-01-10,0,
BILL_1632,SUB_00545,2025-11-01,452.49989068379296,Paid,2026-01-10,0,
BILL_1633,SUB_00545,2025-12-01,490.2677329470409,Overdue,2026-01-13,0,Promo
BILL_1634,SUB_00545,2026-01-01,568.0866117723032,Paid,2026-01-03,10,Promo
BILL_1635,SUB_00546,2025-11-01,93.450945589916,Paid,2026-01-15,10,Promo
BILL_1636,SUB_00546,2025-12-01,87.28554399835765,Paid,2026-01-10,20,Service Issue
BILL_1637,SUB_00546,2026-01-01,90.55189009910066,Overdue,2026-01-19,0,
BILL_1638,SUB_00547,2025-11-01,345.7642447726687,Paid,2026-01-14,0,
BILL_1639,SUB_00547,2025-12-01,380.0532569842462,Paid,2026-01-17,0,
BILL_1640,SUB_00547,2026-01-01,362.3392099057333,Paid,2026-01-14,20,
BILL_1641,SUB_00548,2025-11-01,297.39143719895065,Paid,2026-01-09,0,Billing Error
BILL_1642,SUB_00548,2025-12-01,280.5924052262156,Paid,2026-01-13,0,
BILL_1643,SUB_00548,2026-01-01,275.3489212465549,Paid,2026-01-20,0,
BILL_1644,SUB_00549,2025-11-01,207.21215446915429,Paid,2026-01-11,0,Service Issue
BILL_1645,SUB_00549,2025-12-01,227.734567989591,Paid,2026-01-03,10,
BILL_1646,SUB_00549,2026-01-01,189.02814495147476,Paid,2026-01-16,10,
BILL_1647,SUB_00550,2025-11-01,352.51725696454844,Paid,2026-01-18,0,
BILL_1648,SUB_00550,2025-12-01,327.57221213984366,Overdue,2026-01-07,50,Service Issue
BILL_1649,SUB_00550,2026-01-01,288.6366912321736,Paid,2026-01-04,0,
BILL_1650,SUB_00551,2025-11-01,413.19046945642407,Paid,2026-01-12,10,Service Issue
BILL_1651,SUB_00551,2025-12-01,489.4510392055895,Overdue,2026-01-06,0,Billing Error
BILL_1652,SUB_00551,2026-01-01,333.78520061478605,Paid,2026-01-14,20,Service Issue
BILL_1653,SUB_00552,2025-11-01,141.64925807403915,Paid,2026-01-17,10,Promo
BILL_1654,SUB_00552,2025-12-01,157.67568744977112,Paid,2026-01-11,0,Promo
BILL_1655,SUB_00552,2026-01-01,169.91551808262093,Paid,2026-01-14,10,
BILL_1656,SUB_00553,2025-11-01,131.84880467061492,Paid,2026-01-12,0,Service Issue
BILL_1657,SUB_00553,2025-12-01,174.7116753232213,Overdue,2026-01-17,0,Promo
BILL_1658,SUB_00553,2026-01-01,157.49729194050866,Paid,2026-01-07,20,Billing Error
BILL_1659,SUB_00554,2025-11-01,519.0887235917401,Paid,2026-01-02,10,Promo
BILL_1660,SUB_00554,2025-12-01,420.2089546171575,Partial,2026-01-09,10,
BILL_1661,SUB_00554,2026-01-01,510.34328974891594,Paid,2026-01-18,20,Promo
BILL_1662,SUB_00555,2025-11-01,251.1399493045815,Paid,2026-01-11,10,
BILL_1663,SUB_00555,2025-12-01,237.89058717190326,Paid,2026-01-03,0,
BILL_1664,SUB_00555,2026-01-01,307.4708038156965,Pending,2026-01-20,50,Promo
BILL_1665,SUB_00556,2025-11-01,135.5757572239898,Paid,2026-01-07,50,Promo
BILL_1666,SUB_00556,2025-12-01,190.699193984455,Paid,2026-01-03,0,
BILL_1667,SUB_00556,2026-01-01,159.31178534022084,Paid,2026-01-19,50,Billing Error
BILL_1668,SUB_00557,2025-11-01,174.76932765157432,Paid,2026-01-15,50,Promo
BILL_1669,SUB_00557,2025-12-01,148.31232777812568,Paid,2026-01-07,20,
BILL_1670,SUB_00557,2026-01-01,161.0373092496065,Paid,2026-01-13,50,
BILL_1671,SUB_00558,2025-11-01,285.8069127265318,Paid,2026-01-09,20,Promo
BILL_1672,SUB_00558,2025-12-01,355.5253551623275,Pending,2026-01-04,0,Service Issue
BILL_1673,SUB_00558,2026-01-01,389.81337435841965,Overdue,2026-01-06,0,
BILL_1674,SUB_00559,2025-11-01,185.8928449332244,Overdue,2026-01-18,0,Promo
BILL_1675,SUB_00559,2025-12-01,144.15764531778677,Paid,2026-01-06,10,Billing Error
BILL_1676,SUB_00559,2026-01-01,161.5872594855696,Paid,2026-01-15,0,Service Issue
BILL_1677,SUB_00560,2025-11-01,82.24844657605752,Paid,2026-01-15,20,
BILL_1678,SUB_00560,2025-12-01,71.5237874889679,Paid,2026-01-10,0,Service Issue
BILL_1679,SUB_00560,2026-01-01,83.06354726150987,Paid,2026-01-09,10,Service Issue
BILL_1680,SUB_00561,2025-11-01,433.41515282266323,Paid,2026-01-12,50,Promo
BILL_1681,SUB_00561,2025-12-01,355.1479058883716,Paid,2026-01-19,50,Promo
BILL_1682,SUB_00561,2026-01-01,375.5895061804156,Paid,2026-01-10,50,Service Issue
BILL_1683,SUB_00562,2025-11-01,483.2284574021417,Paid,2026-01-03,0,
BILL_1684,SUB_00562,2025-12-01,331.57475798550297,Paid,2026-01-03,0,Service Issue
BILL_1685,SUB_00562,2026-01-01,422.936352520522,Partial,2026-01-07,0,Promo
BILL_1686,SUB_00563,2025-11-01,372.0099340450465,Paid,2026-01-07,10,Promo
BILL_1687,SUB_00563,2025-12-01,374.37565805462776,Partial,2026-01-12,0,
BILL_1688,SUB_00563,2026-01-01,368.2811961742764,Partial,2026-01-11,20,Billing Error
BILL_1689,SUB_00564,2025-11-01,485.30835693738163,Overdue,2026-01-14,20,Service Issue
BILL_1690,SUB_00564,2025-12-01,366.5042544898029,Pending,2026-01-20,0,Service Issue
BILL_1691,SUB_00564,2026-01-01,451.0763182062673,Paid,2026-01-03,10,Service Issue
BILL_1692,SUB_00565,2025-11-01,487.5761813543512,Paid,2026-01-15,0,
BILL_1693,SUB_00565,2025-12-01,366.88019659134017,Overdue,2026-01-02,50,Service Issue
BILL_1694,SUB_00565,2026-01-01,352.51114640217924,Paid,2026-01-13,0,Billing Error
BILL_1695,SUB_00566,2025-11-01,397.4161306218717,Paid,2026-01-19,10,
BILL_1696,SUB_00566,2025-12-01,382.97596752438824,Paid,2026-01-17,20,
BILL_1697,SUB_00566,2026-01-01,340.6035460683193,Paid,2026-01-06,0,
BILL_1698,SUB_00567,2025-11-01,481.04885636913446,Partial,2026-01-20,0,Billing Error
BILL_1699,SUB_00567,2025-12-01,452.6154482849807,Paid,2026-01-15,50,Service Issue
BILL_1700,SUB_00567,2026-01-01,485.54205004683604,Paid,2026-01-12,50,
BILL_1701,SUB_00568,2025-11-01,464.0035371123188,Partial,2026-01-18,0,
BILL_1702,SUB_00568,2025-12-01,393.03690671192226,Paid,2026-01-16,0,Promo
BILL_1703,SUB_00568,2026-01-01,436.3459022171408,Partial,2026-01-17,10,Service Issue
BILL_1704,SUB_00569,2025-11-01,184.70804410548863,Pending,2026-01-15,0,Service Issue
BILL_1705,SUB_00569,2025-12-01,194.5520085384004,Partial,2026-01-18,20,Billing Error
BILL_1706,SUB_00569,2026-01-01,192.90803743576862,Paid,2026-01-05,0,
BILL_1707,SUB_00570,2025-11-01,76.65505813318288,Overdue,2026-01-15,10,Promo
BILL_1708,SUB_00570,2025-12-01,79.52098493238425,Paid,2026-01-05,0,Promo
BILL_1709,SUB_00570,2026-01-01,80.6600441475214,Paid,2026-01-04,0,Billing Error
BILL_1710,SUB_00571,2025-11-01,214.20589050049279,Paid,2026-01-05,0,
BILL_1711,SUB_00571,2025-12-01,213.61636949861835,Paid,2026-01-07,20,
BILL_1712,SUB_00571,2026-01-01,189.6454863673976,Overdue,2026-01-05,0,
BILL_1713,SUB_00572,2025-11-01,77.42496777755764,Paid,2026-01-08,0,Promo
BILL_1714,SUB_00572,2025-12-01,84.807664589052,Paid,2026-01-08,0,Promo
BILL_1715,SUB_00572,2026-01-01,69.3778080203323,Paid,2026-01-19,0,
BILL_1716,SUB_00573,2025-11-01,156.63365855641018,Overdue,2026-01-13,20,Promo
BILL_1717,SUB_00573,2025-12-01,189.67036788452836,Overdue,2026-01-17,0,
BILL_1718,SUB_00573,2026-01-01,222.60798979003854,Paid,2026-01-07,50,Billing Error
BILL_1719,SUB_00574,2025-11-01,447.5911090579957,Paid,2026-01-06,10,Promo
BILL_1720,SUB_00574,2025-12-01,379.6054154186011,Paid,2026-01-11,0,Billing Error
BILL_1721,SUB_00574,2026-01-01,331.18932622144706,Paid,2026-01-18,0,
BILL_1722,SUB_00575,2025-11-01,468.3169041559338,Paid,2026-01-04,0,Service Issue
BILL_1723,SUB_00575,2025-12-01,503.40556534660436,Overdue,2026-01-10,0,
BILL_1724,SUB_00575,2026-01-01,473.2948654023438,Paid,2026-01-11,20,Service Issue
BILL_1725,SUB_00576,2025-11-01,456.88406684135293,Paid,2026-01-11,0,Billing Error
BILL_1726,SUB_00576,2025-12-01,400.03982072293707,Overdue,2026-01-07,0,
BILL_1727,SUB_00576,2026-01-01,548.3898675954777,Paid,2026-01-05,0,
BILL_1728,SUB_00577,2025-11-01,350.497582166021,Paid,2026-01-12,0,Service Issue
BILL_1729,SUB_00577,2025-12-01,342.5402036199157,Partial,2026-01-10,20,Promo
BILL_1730,SUB_00577,2026-01-01,433.66040650388675,Paid,2026-01-13,20,
BILL_1731,SUB_00578,2025-11-01,126.40372540189153,Overdue,2026-01-11,20,Service Issue
BILL_1732,SUB_00578,2025-12-01,112.79079497077784,Overdue,2026-01-07,50,
BILL_1733,SUB_00578,2026-01-01,111.29196473464094,Paid,2026-01-14,0,Promo
BILL_1734,SUB_00579,2025-11-01,184.62669718999658,Paid,2026-01-06,0,Service Issue
BILL_1735,SUB_00579,2025-12-01,160.8249106745363,Paid,2026-01-05,0,
BILL_1736,SUB_00579,2026-01-01,174.4671101194877,Paid,2026-01-04,0,Promo
BILL_1737,SUB_00580,2025-11-01,430.04922464301353,Paid,2026-01-06,50,Billing Error
BILL_1738,SUB_00580,2025-12-01,357.97905924619,Paid,2026-01-19,20,Billing Error
BILL_1739,SUB_00580,2026-01-01,479.8702782733728,Overdue,2026-01-04,0,Service Issue
BILL_1740,SUB_00581,2025-11-01,392.9907859383782,Partial,2026-01-06,50,
BILL_1741,SUB_00581,2025-12-01,452.96995976093746,Paid,2026-01-10,0,
BILL_1742,SUB_00581,2026-01-01,451.15757894007555,Paid,2026-01-07,0,Billing Error
BILL_1743,SUB_00582,2025-11-01,264.5608760211725,Paid,2026-01-16,20,Promo
BILL_1744,SUB_00582,2025-12-01,236.46730148335277,Overdue,2026-01-19,20,Billing Error
BILL_1745,SUB_00582,2026-01-01,291.951074828236,Paid,2026-01-09,0,
BILL_1746,SUB_00583,2025-11-01,122.21507679875349,Paid,2026-01-13,0,Service Issue
BILL_1747,SUB_00583,2025-12-01,135.00767893682868,Paid,2026-01-07,0,Service Issue
BILL_1748,SUB_00583,2026-01-01,131.79554304833516,Paid,2026-01-09,0,
BILL_1749,SUB_00584,2025-11-01,282.85205270479236,Overdue,2026-01-16,10,
BILL_1750,SUB_00584,2025-12-01,350.3846175210689,Paid,2026-01-17,0,Billing Error
BILL_1751,SUB_00584,2026-01-01,340.7738777782744,Paid,2026-01-06,0,
BILL_1752,SUB_00585,2025-11-01,300.29538095331185,Paid,2026-01-12,0,
BILL_1753,SUB_00585,2025-12-01,298.458819539836,Partial,2026-01-18,0,Promo
BILL_1754,SUB_00585,2026-01-01,222.83891597584656,Paid,2026-01-14,50,Billing Error
BILL_1755,SUB_00586,2025-11-01,362.21321533206975,Paid,2026-01-17,0,
BILL_1756,SUB_00586,2025-12-01,399.2590461426912,Overdue,2026-01-19,0,
BILL_1757,SUB_00586,2026-01-01,519.6706370630696,Paid,2026-01-14,50,Service Issue
BILL_1758,SUB_00587,2025-11-01,393.8025716439505,Paid,2026-01-04,50,Service Issue
BILL_1759,SUB_00587,2025-12-01,520.6794082687964,Paid,2026-01-04,50,
BILL_1760,SUB_00587,2026-01-01,508.1384753522223,Pending,2026-01-07,0,Service Issue
BILL_1761,SUB_00588,2025-11-01,324.99981284021993,Paid,2026-01-16,0,Promo
BILL_1762,SUB_00588,2025-12-01,272.4055072638471,Paid,2026-01-20,20,
BILL_1763,SUB_00588,2026-01-01,273.44089006422155,Paid,2026-01-04,10,Promo
BILL_1764,SUB_00589,2025-11-01,299.4551045238152,Paid,2026-01-04,50,
BILL_1765,SUB_00589,2025-12-01,258.20968183064906,Paid,2026-01-04,0,
BILL_1766,SUB_00589,2026-01-01,255.59234735113344,Overdue,2026-01-19,0,
BILL_1767,SUB_00590,2025-11-01,194.63510106490426,Paid,2026-01-09,20,
BILL_1768,SUB_00590,2025-12-01,239.8016587657432,Partial,2026-01-17,0,Promo
BILL_1769,SUB_00590,2026-01-01,223.46954106288368,Paid,2026-01-04,0,Promo
BILL_1770,SUB_00591,2025-11-01,345.87741052311685,Overdue,2026-01-12,20,Billing Error
BILL_1771,SUB_00591,2025-12-01,349.22556245141686,Overdue,2026-01-17,50,
BILL_1772,SUB_00591,2026-01-01,332.85832252204034,Paid,2026-01-03,0,Promo
BILL_1773,SUB_00592,2025-11-01,57.87612804772644,Overdue,2026-01-02,50,Promo
BILL_1774,SUB_00592,2025-12-01,52.873393660799216,Paid,2026-01-09,0,
BILL_1775,SUB_00592,2026-01-01,64.75310501518398,Paid,2026-01-13,0,Service Issue
BILL_1776,SUB_00593,2025-11-01,177.56075805786907,Paid,2026-01-20,0,
BILL_1777,SUB_00593,2025-12-01,246.47303827095877,Paid,2026-01-19,0,
BILL_1778,SUB_00593,2026-01-01,174.70886339464082,Overdue,2026-01-19,10,
BILL_1779,SUB_00594,2025-11-01,363.81174428499264,Paid,2026-01-12,0,
BILL_1780,SUB_00594,2025-12-01,350.19525847992224,Paid,2026-01-19,0,Promo
BILL_1781,SUB_00594,2026-01-01,331.33601810781386,Paid,2026-01-07,0,
BILL_1782,SUB_00595,2025-11-01,514.8949327039775,Paid,2026-01-02,0,
BILL_1783,SUB_00595,2025-12-01,378.2138826938723,Pending,2026-01-10,0,
BILL_1784,SUB_00595,2026-01-01,384.7724520762466,Overdue,2026-01-17,50,Promo
BILL_1785,SUB_00596,2025-11-01,123.41796204482311,Paid,2026-01-06,20,Promo
BILL_1786,SUB_00596,2025-12-01,123.01567166677083,Paid,2026-01-20,50,
BILL_1787,SUB_00596,2026-01-01,126.63448524680838,Paid,2026-01-18,50,
BILL_1788,SUB_00597,2025-11-01,430.6454861912612,Paid,2026-01-09,20,Promo
BILL_1789,SUB_00597,2025-12-01,339.11046061021347,Paid,2026-01-20,20,
BILL_1790,SUB_00597,2026-01-01,398.315977890684,Paid,2026-01-19,50,
BILL_1791,SUB_00598,2025-11-01,209.36309391959,Partial,2026-01-13,0,
BILL_1792,SUB_00598,2025-12-01,242.93790183851365,Paid,2026-01-17,0,
BILL_1793,SUB_00598,2026-01-01,278.2177816540031,Paid,2026-01-15,20,
BILL_1794,SUB_00599,2025-11-01,65.45901991676769,Partial,2026-01-05,20,
BILL_1795,SUB_00599,2025-12-01,63.06781621707928,Paid,2026-01-09,20,Service Issue
BILL_1796,SUB_00599,2026-01-01,61.57433217377302,Paid,2026-01-13,0,
BILL_1797,SUB_00600,2025-11-01,326.3960484527193,Paid,2026-01-12,0,Promo
BILL_1798,SUB_00600,2025-12-01,242.83616518946522,Paid,2026-01-14,50,Promo
BILL_1799,SUB_00600,2026-01-01,346.88510429472626,Overdue,2026-01-09,50,
BILL_1800,SUB_00601,2025-11-01,130.56756584335446,Paid,2026-01-19,50,Promo
BILL_1801,SUB_00601,2025-12-01,124.9398391945561,Overdue,2026-01-14,50,
BILL_1802,SUB_00601,2026-01-01,160.59967828558388,Partial,2026-01-05,0,
BILL_1803,SUB_00602,2025-11-01,291.23918323372544,Paid,2026-01-02,50,Service Issue
BILL_1804,SUB_00602,2025-12-01,262.0798666647595,Paid,2026-01-11,50,Billing Error
BILL_1805,SUB_00602,2026-01-01,200.23593158515982,Paid,2026-01-07,0,
BILL_1806,SUB_00603,2025-11-01,64.8654254384751,Paid,2026-01-12,0,
BILL_1807,SUB_00603,2025-12-01,55.119154640991226,Paid,2026-01-08,0,Service Issue
BILL_1808,SUB_00603,2026-01-01,56.363413448160564,Paid,2026-01-11,20,
BILL_1809,SUB_00604,2025-11-01,183.92482938887352,Paid,2026-01-13,0,Billing Error
BILL_1810,SUB_00604,2025-12-01,214.99862874528944,Partial,2026-01-07,0,Service Issue
BILL_1811,SUB_00604,2026-01-01,233.8358811965609,Paid,2026-01-07,10,Promo
BILL_1812,SUB_00605,2025-11-01,66.3719246483176,Paid,2026-01-05,0,
BILL_1813,SUB_00605,2025-12-01,85.81100091486655,Partial,2026-01-03,0,
BILL_1814,SUB_00605,2026-01-01,64.08631619528627,Paid,2026-01-08,0,
BILL_1815,SUB_00606,2025-11-01,93.39505779486839,Paid,2026-01-08,0,
BILL_1816,SUB_00606,2025-12-01,119.52524707541552,Partial,2026-01-03,0,Billing Error
BILL_1817,SUB_00606,2026-01-01,128.7892066809781,Paid,2026-01-11,0,
BILL_1818,SUB_00607,2025-11-01,426.43238488400476,Paid,2026-01-15,10,
BILL_1819,SUB_00607,2025-12-01,399.5794939185853,Paid,2026-01-06,0,
BILL_1820,SUB_00607,2026-01-01,317.62946166147685,Paid,2026-01-09,0,Promo
BILL_1821,SUB_00608,2025-11-01,341.83550401546825,Paid,2026-01-19,50,
BILL_1822,SUB_00608,2025-12-01,335.1512385681111,Paid,2026-01-06,20,Promo
BILL_1823,SUB_00608,2026-01-01,248.33162013312898,Paid,2026-01-05,0,Service Issue
BILL_1824,SUB_00609,2025-11-01,403.26464632185514,Paid,2026-01-20,0,
BILL_1825,SUB_00609,2025-12-01,402.7495463267222,Partial,2026-01-12,10,Service Issue
BILL_1826,SUB_00609,2026-01-01,384.94348103320465,Paid,2026-01-06,10,
BILL_1827,SUB_00610,2025-11-01,342.5954967138123,Paid,2026-01-17,10,
BILL_1828,SUB_00610,2025-12-01,236.44463282828943,Partial,2026-01-10,0,
BILL_1829,SUB_00610,2026-01-01,301.6035826893235,Paid,2026-01-07,50,Promo
BILL_1830,SUB_00611,2025-11-01,62.63062288407821,Paid,2026-01-09,0,Service Issue
BILL_1831,SUB_00611,2025-12-01,71.77620621435926,Paid,2026-01-02,20,
BILL_1832,SUB_00611,2026-01-01,78.94463791876554,Pending,2026-01-02,0,
BILL_1833,SUB_00612,2025-11-01,205.80017517023884,Overdue,2026-01-06,50,
BILL_1834,SUB_00612,2025-12-01,219.23173445785642,Partial,2026-01-19,0,
BILL_1835,SUB_00612,2026-01-01,270.29035560408454,Paid,2026-01-05,0,Service Issue
BILL_1836,SUB_00613,2025-11-01,392.1302647562839,Paid,2026-01-17,20,
BILL_1837,SUB_00613,2025-12-01,365.3266922006806,Paid,2026-01-20,0,
BILL_1838,SUB_00613,2026-01-01,315.52362906855376,Partial,2026-01-08,0,
BILL_1839,SUB_00614,2025-11-01,93.1317287991392,Paid,2026-01-16,0,Promo
BILL_1840,SUB_00614,2025-12-01,106.52395465151702,Paid,2026-01-19,0,
BILL_1841,SUB_00614,2026-01-01,108.30885419942308,Paid,2026-01-10,50,
BILL_1842,SUB_00615,2025-11-01,294.49233319628274,Paid,2026-01-08,0,Promo
BILL_1843,SUB_00615,2025-12-01,349.26229960671293,Paid,2026-01-02,20,Billing Error
BILL_1844,SUB_00615,2026-01-01,274.8643925665901,Paid,2026-01-14,20,
BILL_1845,SUB_00616,2025-11-01,220.93478397359073,Paid,2026-01-05,0,Promo
BILL_1846,SUB_00616,2025-12-01,278.31519243888596,Paid,2026-01-03,20,
BILL_1847,SUB_00616,2026-01-01,242.90228008742284,Paid,2026-01-11,20,
BILL_1848,SUB_00617,2025-11-01,222.0278049366598,Paid,2026-01-06,0,Promo
BILL_1849,SUB_00617,2025-12-01,291.54566381721054,Paid,2026-01-04,0,
BILL_1850,SUB_00617,2026-01-01,266.78368603734407,Paid,2026-01-06,20,Billing Error
BILL_1851,SUB_00618,2025-11-01,319.8940900536467,Pending,2026-01-12,20,Promo
BILL_1852,SUB_00618,2025-12-01,304.7552210194557,Paid,2026-01-19,20,Service Issue
BILL_1853,SUB_00618,2026-01-01,312.2896851263321,Paid,2026-01-03,20,Service Issue
BILL_1854,SUB_00619,2025-11-01,233.50489082714506,Paid,2026-01-17,0,Service Issue
BILL_1855,SUB_00619,2025-12-01,229.04351355914352,Paid,2026-01-19,0,
BILL_1856,SUB_00619,2026-01-01,263.20853908004045,Paid,2026-01-07,50,Billing Error
BILL_1857,SUB_00620,2025-11-01,341.4527481897827,Partial,2026-01-16,0,Service Issue
BILL_1858,SUB_00620,2025-12-01,436.95196034608966,Paid,2026-01-13,0,Service Issue
BILL_1859,SUB_00620,2026-01-01,391.55721022480185,Overdue,2026-01-05,50,
BILL_1860,SUB_00621,2025-11-01,60.5741261598591,Partial,2026-01-13,0,
BILL_1861,SUB_00621,2025-12-01,71.40457591937351,Paid,2026-01-12,0,Promo
BILL_1862,SUB_00621,2026-01-01,80.1049719942744,Paid,2026-01-10,50,
BILL_1863,SUB_00622,2025-11-01,190.7198769557149,Paid,2026-01-02,20,
BILL_1864,SUB_00622,2025-12-01,193.21602098991687,Paid,2026-01-19,0,Service Issue
BILL_1865,SUB_00622,2026-01-01,260.49566585268195,Overdue,2026-01-07,20,Promo
BILL_1866,SUB_00623,2025-11-01,178.04971457344413,Overdue,2026-01-13,0,Service Issue
BILL_1867,SUB_00623,2025-12-01,172.12328117339217,Paid,2026-01-04,0,Service Issue
BILL_1868,SUB_00623,2026-01-01,198.16534104032232,Paid,2026-01-02,20,
BILL_1869,SUB_00624,2025-11-01,329.55190622552544,Paid,2026-01-08,0,Promo
BILL_1870,SUB_00624,2025-12-01,343.27777674187615,Paid,2026-01-19,20,
BILL_1871,SUB_00624,2026-01-01,334.97531107058376,Paid,2026-01-13,10,
BILL_1872,SUB_00625,2025-11-01,128.18012075695697,Overdue,2026-01-17,0,
BILL_1873,SUB_00625,2025-12-01,121.82139641723205,Paid,2026-01-08,0,
BILL_1874,SUB_00625,2026-01-01,131.2876512579153,Paid,2026-01-18,10,
BILL_1875,SUB_00626,2025-11-01,132.73801068487728,Paid,2026-01-05,20,Service Issue
BILL_1876,SUB_00626,2025-12-01,111.72006708737999,Overdue,2026-01-11,20,Service Issue
BILL_1877,SUB_00626,2026-01-01,158.4164424617381,Partial,2026-01-07,20,Service Issue
BILL_1878,SUB_00627,2025-11-01,67.33820222939367,Overdue,2026-01-03,20,
BILL_1879,SUB_00627,2025-12-01,93.27682606499202,Paid,2026-01-05,50,
BILL_1880,SUB_00627,2026-01-01,68.25107623392843,Paid,2026-01-19,10,Billing Error
BILL_1881,SUB_00628,2025-11-01,59.64222651807539,Paid,2026-01-02,0,Billing Error
BILL_1882,SUB_00628,2025-12-01,63.45948110071796,Paid,2026-01-02,50,Promo
BILL_1883,SUB_00628,2026-01-01,51.60802242235061,Pending,2026-01-17,10,
BILL_1884,SUB_00629,2025-11-01,112.04824256098588,Paid,2026-01-14,0,
BILL_1885,SUB_00629,2025-12-01,111.31395762559154,Paid,2026-01-15,0,
BILL_1886,SUB_00629,2026-01-01,124.58588220751017,Overdue,2026-01-12,0,Promo
BILL_1887,SUB_00630,2025-11-01,262.2431539194204,Paid,2026-01-09,0,
BILL_1888,SUB_00630,2025-12-01,322.8891745836932,Paid,2026-01-11,0,
BILL_1889,SUB_00630,2026-01-01,286.0969647845957,Paid,2026-01-17,0,
BILL_1890,SUB_00631,2025-11-01,52.037652629833005,Paid,2026-01-08,0,Service Issue
BILL_1891,SUB_00631,2025-12-01,55.132796908144634,Overdue,2026-01-06,0,
BILL_1892,SUB_00631,2026-01-01,56.953960054650445,Overdue,2026-01-11,0,Service Issue
BILL_1893,SUB_00632,2025-11-01,186.77631886896702,Paid,2026-01-19,10,
BILL_1894,SUB_00632,2025-12-01,236.11696532308474,Paid,2026-01-08,0,Billing Error
BILL_1895,SUB_00632,2026-01-01,251.39298711174445,Paid,2026-01-05,20,
BILL_1896,SUB_00633,2025-11-01,163.1038632000046,Paid,2026-01-11,20,Service Issue
BILL_1897,SUB_00633,2025-12-01,156.1159885709911,Paid,2026-01-19,50,Service Issue
BILL_1898,SUB_00633,2026-01-01,197.65218833828496,Overdue,2026-01-19,10,Billing Error
BILL_1899,SUB_00634,2025-11-01,163.3289209376706,Paid,2026-01-04,0,
BILL_1900,SUB_00634,2025-12-01,152.68588599514916,Paid,2026-01-14,0,Service Issue
BILL_1901,SUB_00634,2026-01-01,195.91939288463183,Paid,2026-01-15,10,Service Issue
