usage_id,subscriber_id,usage_date,data_usage_gb,voice_minutes,sms_count,roaming_charges,addon_charges
USG_7691,SUB_02342,2025-09-28,4.0,242,23,10.11,4.12
USG_7692,SUB_02234,2025-09-07,6.55,165,7,15.88,1.1
USG_7693,SUB_04156,2025-09-10,18.81,259,55,12.81,5.93
USG_7694,SUB_03791,2025-10-01,5.86,351,91,8.94,0.52
USG_7695,SUB_01409,2025-10-28,2.11,49,43,1.59,1.84
USG_7696,SUB_03870,2025-09-05,0.0,333,21,0.59,0.16
USG_7697,SUB_03895,2025-10-11,24.91,441,25,1.49,2.93
USG_7698,SUB_03992,2025-11-15,9.1,311,21,3.86,3.53
USG_7699,SUB_01160,2025-10-03,1.44,40,38,2.59,2.8
USG_7700,SUB_00282,2025-10-13,9.16,87,8,4.01,8.72
USG_7701,SUB_03752,2025-12-02,3.86,134,25,4.87,5.62
USG_7702,SUB_04618,2025-12-31,15.66,386,95,9.43,0.56
USG_7703,SUB_03140,2025-10-28,23.85,182,15,5.94,0.21
USG_7704,SUB_00256,2025-10-11,2.39,388,71,8.0,3.53
USG_7705,SUB_03894,2025-12-23,1.17,129,60,13.12,5.13
USG_7706,SUB_01256,2025-11-15,6.9,22,51,8.11,7.17
USG_7707,SUB_03685,2025-10-02,1.34,41,47,1.13,25.04
USG_7708,SUB_00188,2025-09-16,0.63,250,40,5.45,1.54
USG_7709,SUB_02414,2025-11-04,1.81,494,8,1.53,3.62
USG_7710,SUB_02331,2025-09-14,4.33,286,78,14.71,8.49
USG_7711,SUB_01083,2025-09-19,5.04,220,23,5.92,19.93
USG_7712,SUB_00416,2025-12-13,2.1,88,10,31.58,11.52
USG_7713,SUB_02491,2025-10-27,7.01,358,91,2.53,0.63
USG_7714,SUB_04010,2025-10-21,0.85,28,47,6.76,1.11
USG_7715,SUB_03924,2025-09-30,3.03,310,25,0.8,0.92
USG_7716,SUB_03864,2025-09-14,11.64,385,72,25.0,3.39
USG_7717,SUB_04595,2025-11-04,4.07,170,87,2.77,4.75
USG_7718,SUB_00869,2025-12-21,7.12,491,12,14.15,6.83
USG_7719,SUB_02210,2025-10-07,17.08,230,95,8.59,3.09
USG_7720,SUB_02177,2025-10-24,0.93,119,87,0.2,1.81
USG_7721,SUB_03478,2025-11-24,5.96,357,27,33.59,14.35
USG_7722,SUB_02903,2025-09-25,9.38,341,85,28.09,0.65
USG_7723,SUB_03315,2025-12-21,0.14,478,3,14.84,0.23
USG_7724,SUB_01689,2025-11-15,0.78,208,3,30.5,0.74
USG_7725,SUB_00102,2025-09-29,9.17,45,18,12.75,0.54
USG_7726,SUB_03839,2025-12-24,9.32,316,83,3.54,1.26
USG_7727,SUB_00991,2025-12-16,7.4,147,63,5.48,10.48
USG_7728,SUB_00719,2025-09-29,0.66,169,45,1.96,6.99
USG_7729,SUB_00623,2025-10-01,0.78,58,58,19.53,5.1
USG_7730,SUB_01715,2025-12-03,3.08,420,24,5.45,14.35
USG_7731,SUB_03289,2025-11-05,3.28,416,60,0.98,5.0
USG_7732,SUB_02212,2025-10-24,0.62,116,23,4.27,9.68
USG_7733,SUB_01862,2025-11-12,14.07,155,3,3.86,8.73
USG_7734,SUB_01831,2025-09-18,4.79,225,88,20.25,7.81
USG_7735,SUB_03881,2025-10-15,1.77,453,47,0.69,2.96
USG_7736,SUB_02555,2025-10-24,13.11,402,47,13.43,1.45
USG_7737,SUB_01796,2025-09-11,8.44,497,66,1.01,5.97
USG_7738,SUB_02830,2025-12-26,15.65,175,96,9.41,0.28
USG_7739,SUB_02518,2025-12-16,1.09,336,5,4.05,1.64
USG_7740,SUB_02421,2025-12-22,5.94,76,96,2.38,2.88
USG_7741,SUB_01966,2025-12-20,12.15,331,93,8.35,2.39
USG_7742,SUB_02613,2025-12-13,17.99,234,68,17.74,0.51
USG_7743,SUB_03187,2025-10-07,7.27,202,63,4.29,1.28
USG_7744,SUB_00624,2025-10-18,2.36,481,97,13.13,3.1
USG_7745,SUB_04124,2025-11-08,0.77,279,48,5.03,4.92
USG_7746,SUB_03017,2025-12-31,16.28,319,51,0.23,5.38
USG_7747,SUB_02352,2025-09-26,2.62,17,31,0.82,1.67
USG_7748,SUB_04697,2025-10-12,0.39,149,68,5.79,4.74
USG_7749,SUB_03519,2025-11-14,1.82,362,86,6.41,0.09
USG_7750,SUB_03778,2025-11-26,2.6,247,69,13.33,2.28
USG_7751,SUB_02441,2025-10-10,7.04,299,5,12.88,4.1
USG_7752,SUB_03541,2025-11-06,2.14,490,26,22.84,4.46
USG_7753,SUB_00482,2025-12-19,5.37,452,59,3.32,5.17
USG_7754,SUB_04266,2025-12-13,0.42,115,96,4.13,6.81
USG_7755,SUB_03875,2025-12-25,0.42,178,56,11.92,20.99
USG_7756,SUB_01256,2025-12-25,1.04,458,85,1.33,1.26
USG_7757,SUB_01354,2025-10-08,1.8,79,93,18.4,2.66
USG_7758,SUB_00205,2025-09-16,12.92,232,91,4.23,1.79
USG_7759,SUB_02970,2025-11-10,0.47,284,17,1.77,1.05
USG_7760,SUB_04178,2025-10-23,0.23,282,97,5.71,13.05
USG_7761,SUB_00730,2025-10-10,0.74,182,1,5.54,0.99
USG_7762,SUB_02306,2025-10-28,3.39,292,11,6.19,0.74
USG_7763,SUB_03760,2025-10-16,7.91,185,41,0.97,8.16
USG_7764,SUB_02683,2025-09-13,19.38,100,77,0.77,10.42
USG_7765,SUB_00944,2025-12-01,1.75,68,50,21.17,9.58
USG_7766,SUB_03530,2025-10-01,4.3,311,56,4.98,4.82
USG_7767,SUB_03141,2025-10-11,5.25,374,71,0.77,5.14
USG_7768,SUB_02652,2025-10-28,11.89,478,74,14.11,1.43
USG_7769,SUB_01488,2025-10-13,6.54,390,90,0.95,4.74
USG_7770,SUB_03807,2025-11-29,0.73,398,2,20.0,10.34
USG_7771,SUB_02281,2025-12-04,5.21,183,98,0.61,0.32
USG_7772,SUB_04120,2025-10-06,4.67,494,47,2.6,3.26
USG_7773,SUB_02354,2025-12-29,2.32,461,1,15.41,9.18
USG_7774,SUB_02741,2025-12-26,2.18,169,66,17.31,0.85
USG_7775,SUB_01325,2025-10-31,11.29,219,0,18.84,1.54
USG_7776,SUB_03621,2025-11-11,0.6,283,33,10.27,1.81
USG_7777,SUB_04334,2025-12-09,2.82,445,47,6.69,0.53
USG_7778,SUB_02970,2025-12-25,7.25,449,31,11.91,1.0
USG_7779,SUB_00397,2025-09-24,6.55,240,83,11.74,3.44
USG_7780,SUB_02518,2025-10-14,0.99,213,32,4.5,25.96
USG_7781,SUB_03733,2025-09-05,3.35,234,20,4.05,4.08
USG_7782,SUB_01246,2025-12-04,10.43,192,65,2.35,7.24
USG_7783,SUB_02157,2025-12-01,0.53,365,18,10.61,4.59
USG_7784,SUB_04164,2025-09-25,0.29,444,19,9.87,11.26
USG_7785,SUB_02824,2025-11-04,1.75,248,9,5.2,21.84
USG_7786,SUB_01750,2025-12-30,1.22,171,86,0.58,1.02
USG_7787,SUB_01209,2025-11-07,11.03,175,55,12.97,4.99
USG_7788,SUB_00218,2025-12-23,1.77,268,66,12.44,1.68
USG_7789,SUB_01867,2025-12-18,2.38,388,61,12.42,10.94
USG_7790,SUB_03271,2025-09-13,1.7,105,21,8.38,10.86
USG_7791,SUB_00075,2025-11-17,0.84,491,34,9.85,0.08
USG_7792,SUB_01027,2025-12-27,1.64,368,4,9.86,5.24
USG_7793,SUB_03410,2025-12-08,0.02,55,30,3.43,0.55
USG_7794,SUB_01418,2025-12-21,6.72,18,82,5.67,1.29
USG_7795,SUB_02783,2025-09-17,11.32,119,7,31.45,5.96
USG_7796,SUB_01076,2025-11-26,1.71,104,77,2.85,5.53
USG_7797,SUB_00763,2025-12-16,0.28,249,6,22.05,5.6
USG_7798,SUB_00546,2025-11-13,1.08,106,50,0.22,4.29
USG_7799,SUB_03221,2025-11-26,0.56,100,32,1.19,8.05
USG_7800,SUB_04096,2025-10-01,4.74,221,96,0.31,15.4
USG_7801,SUB_03356,2025-09-16,7.55,497,87,12.19,17.01
USG_7802,SUB_02878,2025-12-25,4.79,187,24,5.09,5.16
USG_7803,SUB_01534,2025-12-04,1.77,5,86,6.29,14.44
USG_7804,SUB_04070,2025-10-20,5.81,86,6,4.61,2.68
USG_7805,SUB_02619,2025-11-24,7.71,61,58,0.06,6.17
USG_7806,SUB_04223,2025-11-18,1.37,6,30,10.02,4.46
USG_7807,SUB_02822,2025-12-12,11.92,255,0,5.51,4.64
USG_7808,SUB_04375,2025-09-28,0.02,349,38,4.28,0.07
USG_7809,SUB_00187,2025-10-17,2.66,236,89,0.51,0.09
USG_7810,SUB_01488,2025-12-10,0.91,414,67,77.1,10.59
USG_7811,SUB_00743,2025-09-13,6.67,234,54,11.46,9.63
USG_7812,SUB_01301,2025-09-10,7.67,3,32,4.15,7.25
USG_7813,SUB_02771,2025-12-18,2.48,410,6,7.45,5.42
USG_7814,SUB_03037,2025-10-30,9.59,452,39,23.0,30.77
USG_7815,SUB_00153,2025-09-16,0.34,285,7,20.39,3.31
USG_7816,SUB_00241,2025-10-22,1.04,137,78,11.31,0.66
USG_7817,SUB_00552,2025-11-29,3.85,330,23,2.07,2.49
USG_7818,SUB_03667,2025-11-29,6.01,452,51,0.41,4.73
USG_7819,SUB_01470,2025-09-07,20.61,391,56,1.59,0.1
USG_7820,SUB_00845,2025-11-18,6.83,406,99,24.91,1.87
USG_7821,SUB_02534,2025-10-28,0.96,214,64,0.67,3.55
USG_7822,SUB_04764,2025-12-13,1.26,403,2,11.97,9.18
USG_7823,SUB_01545,2025-11-29,2.41,102,4,2.85,9.05
USG_7824,SUB_01797,2025-09-29,53.92,403,83,24.05,1.06
USG_7825,SUB_03463,2025-10-02,8.02,317,72,7.26,0.95
USG_7826,SUB_04895,2025-11-16,0.36,222,8,22.15,17.82
USG_7827,SUB_02665,2025-09-26,11.9,390,90,19.12,0.35
USG_7828,SUB_02166,2025-12-15,4.81,268,87,1.02,0.98
USG_7829,SUB_00583,2025-10-15,13.87,280,62,12.11,6.42
USG_7830,SUB_03746,2025-12-24,1.08,147,5,13.0,1.07
USG_7831,SUB_02685,2025-10-13,13.74,460,61,3.04,1.93
USG_7832,SUB_00512,2025-10-16,3.9,228,29,2.53,1.01
USG_7833,SUB_03630,2025-11-14,14.85,396,76,10.13,0.85
USG_7834,SUB_00280,2025-09-24,5.07,186,27,5.59,3.8
USG_7835,SUB_01695,2025-10-13,0.72,434,41,0.44,0.37
USG_7836,SUB_02489,2025-11-16,14.22,292,18,1.61,3.91
USG_7837,SUB_03928,2025-11-18,0.63,298,50,2.88,1.97
USG_7838,SUB_00571,2025-09-24,9.4,280,90,69.9,6.58
USG_7839,SUB_01865,2025-09-08,2.35,178,19,12.06,0.73
USG_7840,SUB_02145,2025-11-27,1.28,487,55,12.29,3.97
USG_7841,SUB_01953,2025-11-28,6.13,493,70,24.82,3.52
USG_7842,SUB_03127,2025-09-24,16.92,174,96,2.08,0.87
USG_7843,SUB_04269,2025-09-22,0.47,214,94,54.73,3.77
USG_7844,SUB_01365,2025-11-07,10.65,24,11,8.65,7.72
USG_7845,SUB_02044,2025-11-19,10.2,393,24,11.77,0.76
USG_7846,SUB_00709,2025-12-01,1.13,85,53,2.62,7.61
USG_7847,SUB_01927,2025-11-15,6.36,325,86,6.82,1.78
USG_7848,SUB_02537,2025-12-06,3.55,268,73,8.52,3.62
USG_7849,SUB_00988,2025-10-16,6.99,397,78,2.39,3.76
USG_7850,SUB_01406,2025-12-28,1.44,412,58,10.03,3.78
USG_7851,SUB_04900,2025-09-25,2.23,360,82,6.23,0.25
USG_7852,SUB_03204,2025-12-07,2.22,201,51,3.48,0.03
USG_7853,SUB_03901,2025-10-24,5.04,0,57,1.89,0.13
USG_7854,SUB_01672,2025-10-23,2.84,364,56,20.1,10.78
USG_7855,SUB_02914,2025-09-30,13.6,445,12,29.29,2.04
USG_7856,SUB_02081,2025-09-30,7.47,141,39,3.77,0.26
USG_7857,SUB_03134,2025-09-19,4.64,114,82,6.52,4.01
USG_7858,SUB_02967,2025-12-17,3.82,385,81,1.84,21.77
USG_7859,SUB_04240,2025-09-29,1.23,214,10,6.96,2.99
USG_7860,SUB_03284,2025-11-09,2.65,229,70,17.11,1.7
USG_7861,SUB_04370,2025-11-15,1.99,3,33,3.1,5.1
USG_7862,SUB_03684,2025-12-19,10.07,373,66,1.93,2.6
USG_7863,SUB_04116,2025-12-19,0.59,90,55,3.05,6.59
USG_7864,SUB_01742,2025-12-29,5.8,479,2,7.98,1.06
USG_7865,SUB_02897,2025-12-19,3.58,328,18,4.25,2.9
USG_7866,SUB_04871,2025-10-17,1.15,106,60,3.23,0.75
USG_7867,SUB_00209,2025-10-11,1.06,93,95,0.97,2.63
USG_7868,SUB_03713,2025-10-07,1.0,360,37,7.27,15.53
USG_7869,SUB_00879,2025-09-27,6.56,496,61,3.01,5.2
USG_7870,SUB_04393,2025-09-15,0.12,295,55,10.71,1.21
USG_7871,SUB_04476,2025-10-05,7.18,129,22,6.94,0.4
USG_7872,SUB_04051,2025-11-21,0.41,431,81,13.5,17.42
USG_7873,SUB_02913,2025-09-22,0.06,352,25,10.93,7.6
USG_7874,SUB_02512,2025-10-13,2.47,476,19,20.44,3.19
USG_7875,SUB_04420,2025-10-17,0.15,228,83,7.8,1.21
USG_7876,SUB_01059,2025-09-08,18.88,311,67,14.81,0.21
USG_7877,SUB_02309,2025-12-23,3.86,286,41,10.61,8.19
USG_7878,SUB_00144,2025-11-02,0.85,255,85,15.48,5.49
USG_7879,SUB_04779,2025-11-19,12.44,12,22,23.74,0.54
USG_7880,SUB_02818,2025-09-30,4.69,153,95,13.19,2.73
USG_7881,SUB_00226,2025-11-29,1.52,74,77,13.61,0.37
USG_7882,SUB_00372,2025-12-21,0.26,208,46,23.08,4.48
USG_7883,SUB_00192,2025-12-13,11.96,110,38,9.25,4.08
USG_7884,SUB_01191,2025-10-12,27.76,99,6,0.36,3.12
USG_7885,SUB_04177,2025-10-20,9.07,226,95,16.41,9.15
USG_7886,SUB_02074,2025-12-26,10.77,414,23,2.09,8.95
USG_7887,SUB_03808,2025-09-04,5.97,211,2,8.08,1.85
USG_7888,SUB_02488,2025-12-24,0.4,187,94,15.83,8.66
USG_7889,SUB_00542,2025-10-24,4.26,257,2,1.36,0.18
USG_7890,SUB_04280,2025-12-14,3.18,421,89,1.16,1.66
USG_7891,SUB_00940,2025-12-10,2.45,373,52,3.85,4.51
USG_7892,SUB_01335,2025-11-22,2.35,448,46,17.98,1.33
USG_7893,SUB_04644,2025-12-03,0.49,331,84,5.86,2.9
USG_7894,SUB_03597,2025-10-25,2.36,342,48,15.63,1.62
USG_7895,SUB_01450,2025-10-29,3.14,471,70,2.71,12.36
USG_7896,SUB_02637,2025-12-11,6.07,413,11,14.43,20.09
USG_7897,SUB_03802,2025-12-04,9.12,290,2,4.35,0.9
USG_7898,SUB_00879,2025-10-20,3.2,496,35,6.17,8.28
USG_7899,SUB_00930,2025-10-07,2.39,250,42,19.56,4.06
USG_7900,SUB_02357,2025-11-19,0.87,294,78,66.66,27.92
USG_7901,SUB_03202,2025-09-24,3.31,224,59,11.75,0.39
USG_7902,SUB_03567,2025-10-11,1.67,36,17,41.99,2.21
USG_7903,SUB_04378,2025-12-27,3.07,2,74,6.08,0.31
USG_7904,SUB_00668,2025-10-08,6.25,65,89,25.0,6.15
USG_7905,SUB_02861,2025-12-03,12.3,7,43,5.51,5.0
USG_7906,SUB_00577,2025-10-24,13.86,189,34,7.51,3.77
USG_7907,SUB_02229,2025-10-31,0.83,315,57,1.8,9.66
USG_7908,SUB_00711,2025-11-24,0.34,196,18,7.67,9.91
USG_7909,SUB_00246,2025-09-21,0.39,43,81,15.83,5.34
USG_7910,SUB_02371,2025-12-28,16.36,71,75,20.68,2.24
USG_7911,SUB_00937,2025-10-07,5.19,21,39,7.92,4.63
USG_7912,SUB_03343,2025-09-27,4.9,68,51,0.46,9.01
USG_7913,SUB_02145,2025-11-05,20.15,35,84,24.04,4.11
USG_7914,SUB_04434,2025-09-21,0.18,449,52,35.91,0.22
USG_7915,SUB_00143,2025-11-11,0.91,365,86,1.38,5.0
USG_7916,SUB_00514,2025-12-15,0.9,199,14,12.53,1.91
USG_7917,SUB_00079,2025-10-17,1.45,268,40,9.52,14.29
USG_7918,SUB_02988,2025-12-05,0.02,43,67,0.55,1.0
USG_7919,SUB_04152,2025-09-19,7.37,255,33,20.39,4.26
USG_7920,SUB_01143,2025-10-26,7.74,76,2,11.31,13.28
USG_7921,SUB_02712,2025-09-20,3.84,50,82,2.34,9.42
USG_7922,SUB_01998,2025-10-22,2.68,153,74,4.94,8.99
USG_7923,SUB_03919,2025-09-15,4.85,449,3,1.96,2.99
USG_7924,SUB_02513,2025-11-21,0.38,460,33,7.68,0.81
USG_7925,SUB_03603,2025-12-07,0.44,51,62,15.2,0.11
USG_7926,SUB_02190,2025-10-07,8.08,287,38,21.5,4.82
USG_7927,SUB_01066,2025-12-31,13.41,277,83,4.79,11.13
USG_7928,SUB_00162,2025-11-16,0.21,52,70,5.0,2.76
USG_7929,SUB_03186,2025-09-25,1.54,323,27,2.57,0.26
USG_7930,SUB_00897,2025-12-13,12.38,109,57,6.5,3.4
USG_7931,SUB_02490,2025-09-05,14.85,238,85,17.53,2.54
USG_7932,SUB_02315,2025-12-01,2.29,430,32,0.93,0.7
USG_7933,SUB_02226,2025-12-21,2.55,101,36,3.33,7.45
USG_7934,SUB_00259,2025-09-28,1.49,256,52,10.45,1.92
USG_7935,SUB_04492,2025-11-20,2.75,312,60,2.95,5.44
USG_7936,SUB_03113,2025-12-25,1.42,361,83,31.03,0.24
USG_7937,SUB_00838,2025-10-01,0.61,450,77,6.8,0.02
USG_7938,SUB_02959,2025-11-23,4.36,289,48,8.75,0.8
USG_7939,SUB_00852,2025-10-14,5.34,138,64,9.83,4.13
USG_7940,SUB_03595,2025-09-22,8.58,133,23,9.25,1.64
USG_7941,SUB_03466,2025-10-14,4.21,272,58,0.35,2.29
USG_7942,SUB_00094,2025-11-22,2.31,498,84,5.09,4.96
USG_7943,SUB_04548,2025-11-22,3.19,338,32,1.03,1.51
USG_7944,SUB_00278,2025-11-14,1.5,133,58,1.47,2.05
USG_7945,SUB_01264,2025-11-15,8.47,393,39,11.96,9.57
USG_7946,SUB_02844,2025-12-03,0.87,457,45,8.4,0.94
USG_7947,SUB_02081,2025-10-07,8.04,55,84,5.09,2.23
USG_7948,SUB_03464,2025-11-03,0.16,137,18,1.49,0.72
USG_7949,SUB_03315,2025-12-29,1.0,160,38,10.85,6.25
USG_7950,SUB_03034,2025-09-04,0.44,174,41,20.15,0.58
USG_7951,SUB_00118,2025-09-28,1.25,385,97,17.22,6.25
USG_7952,SUB_03148,2025-09-22,18.11,274,63,8.6,0.62
USG_7953,SUB_02418,2025-12-27,0.12,81,21,1.94,3.57
USG_7954,SUB_04223,2025-09-27,3.26,188,31,5.27,15.98
USG_7955,SUB_01001,2025-11-10,3.69,154,35,10.98,3.14
USG_7956,SUB_00492,2025-09-20,3.37,54,66,29.78,0.02
USG_7957,SUB_00066,2025-11-17,3.56,36,48,4.48,5.21
USG_7958,SUB_01311,2025-11-11,8.11,441,60,3.14,1.46
USG_7959,SUB_04253,2025-09-09,4.38,135,50,2.53,14.41
USG_7960,SUB_01733,2025-10-29,4.55,325,8,6.06,13.28
USG_7961,SUB_03351,2025-12-18,3.57,60,79,19.48,0.06
USG_7962,SUB_03878,2025-10-08,0.19,14,69,14.63,5.34
USG_7963,SUB_01717,2025-09-14,1.6,454,79,7.36,0.52
USG_7964,SUB_03149,2025-10-14,1.47,208,44,29.58,16.29
USG_7965,SUB_04927,2025-10-06,1.3,22,70,18.22,2.08
USG_7966,SUB_02758,2025-10-31,1.35,156,4,0.14,3.37
USG_7967,SUB_03378,2025-10-16,0.15,119,83,4.46,3.02
USG_7968,SUB_03480,2025-12-24,0.16,158,92,28.84,0.28
USG_7969,SUB_02596,2025-10-25,29.52,397,5,4.7,1.41
USG_7970,SUB_01893,2025-12-11,4.46,269,24,9.24,11.29
USG_7971,SUB_01877,2025-12-16,3.41,234,40,14.94,6.01
USG_7972,SUB_03975,2025-11-19,1.2,155,16,5.97,5.21
USG_7973,SUB_01073,2025-09-15,21.98,450,2,8.46,3.12
USG_7974,SUB_04273,2025-11-10,0.53,9,12,4.05,16.06
USG_7975,SUB_02482,2025-12-20,8.09,354,1,10.78,5.33
USG_7976,SUB_00091,2025-10-14,10.19,471,70,3.55,6.76
USG_7977,SUB_03258,2025-12-18,4.44,456,93,49.68,10.58
USG_7978,SUB_00020,2025-12-28,3.56,474,82,1.52,0.14
USG_7979,SUB_04994,2025-12-31,3.38,385,8,9.05,5.39
USG_7980,SUB_02792,2025-09-05,9.19,100,71,0.99,2.92
USG_7981,SUB_03967,2025-10-04,16.32,102,37,38.47,6.96
USG_7982,SUB_00942,2025-11-13,18.19,274,86,6.36,2.52
USG_7983,SUB_03615,2025-12-01,0.1,270,68,2.9,16.82
USG_7984,SUB_02020,2025-10-19,16.78,427,43,12.01,5.39
USG_7985,SUB_02197,2025-11-15,8.42,265,61,0.34,8.15
USG_7986,SUB_04167,2025-11-23,0.88,160,46,25.72,2.41
USG_7987,SUB_02859,2025-09-25,1.66,283,6,20.64,1.11
USG_7988,SUB_04820,2025-11-04,8.01,476,75,4.58,4.32
USG_7989,SUB_01957,2025-11-09,0.91,458,96,4.19,13.52
USG_7990,SUB_02542,2025-11-28,2.23,237,15,11.92,6.29
USG_7991,SUB_04870,2025-12-19,1.71,273,86,15.38,2.46
USG_7992,SUB_00376,2025-09-14,0.99,219,82,3.79,4.88
USG_7993,SUB_02856,2025-11-28,4.47,145,99,10.41,1.24
USG_7994,SUB_01555,2025-12-29,2.32,472,86,37.26,1.76
USG_7995,SUB_00881,2025-10-06,0.16,190,8,22.6,2.47
USG_7996,SUB_04618,2025-12-11,2.74,249,15,15.61,11.75
USG_7997,SUB_03600,2025-10-30,10.6,232,82,15.6,0.09
USG_7998,SUB_01750,2025-11-28,5.66,141,99,8.6,2.04
USG_7999,SUB_02960,2025-10-29,0.6,8,45,9.28,5.89
USG_8000,SUB_04817,2025-10-08,4.54,407,5,7.65,3.25
USG_8001,SUB_02807,2025-11-09,0.03,467,27,8.13,1.4
USG_8002,SUB_01535,2025-09-26,0.07,352,76,9.31,4.58
USG_8003,SUB_00535,2025-10-20,0.62,173,71,24.53,7.43
USG_8004,SUB_04902,2025-09-30,7.78,140,56,9.74,0.78
USG_8005,SUB_00197,2025-10-03,1.29,204,16,22.45,26.97
USG_8006,SUB_00153,2025-12-23,2.92,367,74,18.82,1.71
USG_8007,SUB_00115,2025-12-21,0.62,15,28,1.27,10.84
USG_8008,SUB_01609,2025-11-19,7.3,195,47,1.27,8.34
USG_8009,SUB_03013,2025-09-04,11.46,444,26,11.13,1.16
USG_8010,SUB_02868,2025-10-31,10.52,440,65,17.66,6.89
USG_8011,SUB_01624,2025-12-09,1.34,83,91,11.54,1.36
USG_8012,SUB_00758,2025-11-11,1.38,454,25,53.44,1.85
USG_8013,SUB_04290,2025-09-04,19.66,358,0,24.41,1.68
USG_8014,SUB_03668,2025-11-06,6.78,30,96,23.39,2.44
USG_8015,SUB_01860,2025-09-14,0.15,169,34,11.35,16.59
USG_8016,SUB_02376,2025-12-20,3.49,276,39,7.16,2.18
USG_8017,SUB_04936,2025-10-13,5.0,315,99,2.15,8.97
USG_8018,SUB_04084,2025-12-20,1.09,111,44,23.2,9.57
USG_8019,SUB_00344,2025-10-04,1.6,155,84,6.38,1.42
USG_8020,SUB_04288,2025-12-01,17.7,480,28,0.72,3.8
USG_8021,SUB_01261,2025-12-26,8.93,9,27,1.82,0.43
USG_8022,SUB_04129,2025-10-27,0.06,342,10,7.14,3.48
USG_8023,SUB_00602,2025-11-07,4.3,265,53,13.18,2.32
USG_8024,SUB_00688,2025-11-22,2.63,318,66,9.35,1.57
USG_8025,SUB_04164,2025-09-04,4.0,264,88,28.23,6.24
USG_8026,SUB_00642,2025-09-27,7.64,246,4,5.17,6.17
USG_8027,SUB_02437,2025-11-04,0.37,411,98,3.38,1.57
USG_8028,SUB_02630,2025-10-17,6.66,139,73,0.91,3.6
USG_8029,SUB_04471,2025-11-14,7.23,66,88,0.17,5.25
USG_8030,SUB_01247,2025-11-20,4.84,294,88,19.72,4.89
USG_8031,SUB_00223,2025-10-14,2.04,343,54,7.73,1.74
USG_8032,SUB_04388,2025-10-14,3.11,128,98,14.45,20.39
USG_8033,SUB_04625,2025-09-26,3.06,253,37,0.68,0.78
USG_8034,SUB_01141,2025-12-22,0.95,353,8,2.75,8.1
USG_8035,SUB_04331,2025-10-19,2.19,469,44,5.04,1.26
USG_8036,SUB_02319,2025-12-02,5.57,95,11,3.7,6.71
USG_8037,SUB_01889,2025-09-29,0.66,256,16,0.05,1.89
USG_8038,SUB_02518,2025-11-15,5.6,413,35,3.39,8.04
USG_8039,SUB_02446,2025-12-20,10.31,443,80,0.87,2.71
USG_8040,SUB_04954,2025-10-07,4.62,139,61,7.59,6.04
USG_8041,SUB_00245,2025-12-29,4.34,310,64,10.68,0.88
USG_8042,SUB_03838,2025-10-19,6.14,404,13,12.09,4.9
USG_8043,SUB_01469,2025-10-26,2.46,406,76,26.44,15.28
USG_8044,SUB_03650,2025-09-24,14.88,189,74,35.55,8.03
USG_8045,SUB_01868,2025-09-20,5.04,29,58,13.63,1.87
USG_8046,SUB_04668,2025-12-30,15.31,317,21,3.25,8.21
USG_8047,SUB_03788,2025-11-12,5.47,29,48,18.02,4.65
USG_8048,SUB_03849,2025-09-15,1.76,54,59,5.14,2.2
USG_8049,SUB_02962,2025-10-01,0.36,260,50,8.45,9.95
USG_8050,SUB_02052,2025-10-28,0.67,135,6,10.1,7.29
USG_8051,SUB_02309,2025-12-01,0.5,288,72,3.6,1.8
USG_8052,SUB_02302,2025-10-25,0.74,197,14,0.05,0.35
USG_8053,SUB_04444,2025-10-14,2.47,388,91,2.19,2.34
USG_8054,SUB_02025,2025-12-14,9.8,109,17,3.71,0.49
USG_8055,SUB_01112,2025-12-15,1.58,375,47,12.82,2.94
USG_8056,SUB_01348,2025-11-22,5.06,401,81,48.73,4.71
USG_8057,SUB_01576,2025-12-26,6.02,457,29,0.28,6.68
USG_8058,SUB_02793,2025-10-28,6.17,382,39,1.18,2.13
USG_8059,SUB_03836,2025-12-15,22.89,438,95,11.31,1.12
USG_8060,SUB_04036,2025-12-12,1.04,330,21,21.25,4.68
USG_8061,SUB_04896,2025-11-07,3.37,340,28,5.11,0.24
USG_8062,SUB_03542,2025-11-20,1.27,18,32,6.01,3.06
USG_8063,SUB_02632,2025-11-11,8.01,347,12,29.1,7.17
USG_8064,SUB_02430,2025-09-12,0.84,35,38,3.81,4.2
USG_8065,SUB_01316,2025-09-13,1.98,411,93,3.68,11.42
USG_8066,SUB_00570,2025-11-16,11.53,111,55,2.0,2.04
USG_8067,SUB_00993,2025-12-26,2.52,453,77,6.74,0.22
USG_8068,SUB_00837,2025-10-15,1.7,170,62,5.78,4.95
USG_8069,SUB_03020,2025-09-12,2.42,345,40,2.18,5.42
USG_8070,SUB_04238,2025-10-05,2.81,34,86,2.5,4.09
USG_8071,SUB_03369,2025-11-29,1.62,92,75,0.44,0.89
USG_8072,SUB_03509,2025-10-07,3.15,367,57,4.57,3.44
USG_8073,SUB_02480,2025-11-23,1.04,155,55,4.92,0.35
USG_8074,SUB_04121,2025-10-18,22.1,301,64,3.28,3.18
USG_8075,SUB_03158,2025-12-01,3.64,241,42,24.99,3.51
USG_8076,SUB_00430,2025-10-01,10.31,256,45,0.13,5.26
USG_8077,SUB_00787,2025-12-23,1.88,36,36,10.82,0.67
